filename,predicted_coverage,gt_coverage,uncertain_pixels,mean_entropy,decision
30-11-2021_15-54-41-767101.png,0.1162,1.0,0.7981,0.635692,REJECT
30-11-2021_15-54-41-811958.png,0.6268,1.0,0.6852,0.580874,REJECT
30-11-2021_15-54-41-844785.png,0.9026,1.0,0.2835,0.378587,REJECT
30-11-2021_15-54-41-872017.png,1.0,1.0,0.0,0.215659,REJECT
30-11-2021_15-54-41-895167.png,1.0,1.0,0.0,0.213189,REJECT
30-11-2021_15-54-41-918507.png,1.0,1.0,0.0,0.223724,REJECT
30-11-2021_15-54-41-942095.png,1.0,1.0,0.0,0.182246,REJECT
30-11-2021_15-54-41-966731.png,1.0,1.0,0.0,0.206424,REJECT
30-11-2021_15-54-41-992669.png,0.9847,1.0,0.0757,0.26684,REJECT
30-11-2021_15-54-42-021636.png,0.9924,1.0,0.2564,0.412651,REJECT
30-11-2021_15-54-42-050139.png,0.0,0.0,0.0,1.1e-05,ACCEPT
30-11-2021_15-54-42-076970.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-42-111016.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-42-149743.png,0.0,0.2677,0.0,-0.0,ACCEPT
30-11-2021_15-54-42-195662.png,0.0,0.0,0.0,0.0,ACCEPT
30-11-2021_15-54-42-240088.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-42-284678.png,0.0,0.0,0.0,5e-06,ACCEPT
30-11-2021_15-54-42-330710.png,0.0,0.0001,0.0,-0.0,ACCEPT
30-11-2021_15-54-42-385955.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-42-427951.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-42-461555.png,0.0,0.1669,0.0,1.5e-05,ACCEPT
30-11-2021_15-54-42-505160.png,0.0,0.0002,0.0,-0.0,ACCEPT
30-11-2021_15-54-42-542148.png,0.027,0.2175,0.0383,0.06288,ACCEPT
30-11-2021_15-54-42-583872.png,0.0877,0.9314,0.5418,0.530657,REJECT
30-11-2021_15-54-42-623764.png,0.1677,0.9986,0.6765,0.600983,REJECT
30-11-2021_15-54-42-659911.png,0.3342,1.0,0.836,0.640417,REJECT
30-11-2021_15-54-42-692105.png,0.5695,1.0,0.6611,0.550766,REJECT
30-11-2021_15-54-42-718871.png,1.0,1.0,0.0001,0.195479,REJECT
30-11-2021_15-54-42-742421.png,1.0,1.0,0.0,0.200017,REJECT
30-11-2021_15-54-42-765093.png,1.0,1.0,0.0,0.198252,REJECT
30-11-2021_15-54-42-790564.png,1.0,1.0,0.0,0.184164,REJECT
30-11-2021_15-54-42-817588.png,1.0,1.0,0.0,0.146801,REJECT
30-11-2021_15-54-42-846667.png,0.9965,1.0,0.0085,0.142244,REJECT
30-11-2021_15-54-42-877404.png,0.9881,1.0,0.071,0.377414,REJECT
30-11-2021_15-54-42-907028.png,0.0011,0.0,0.0033,0.008397,ACCEPT
30-11-2021_15-54-42-945637.png,0.0,0.0001,0.0002,0.001581,ACCEPT
30-11-2021_15-54-42-984275.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-43-022281.png,0.0,0.0796,0.0,-0.0,ACCEPT
30-11-2021_15-54-43-059077.png,0.0,0.4906,0.0,1e-06,ACCEPT
30-11-2021_15-54-43-104517.png,0.0,0.0,0.0,0.000115,ACCEPT
30-11-2021_15-54-43-138797.png,0.0,0.0,0.0,6e-06,ACCEPT
30-11-2021_15-54-43-178230.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-43-213466.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-43-250338.png,0.0,0.0201,0.0,0.0,ACCEPT
30-11-2021_15-54-43-292532.png,0.0,0.2851,0.0,1.1e-05,ACCEPT
30-11-2021_15-54-43-343831.png,0.0,0.0001,0.0,3e-06,ACCEPT
30-11-2021_15-54-43-399607.png,0.0,0.0122,0.0,0.000268,ACCEPT
30-11-2021_15-54-43-451864.png,0.0101,0.3235,0.0465,0.089857,ACCEPT
30-11-2021_15-54-43-509752.png,0.1371,0.9779,0.4099,0.469819,REJECT
30-11-2021_15-54-43-557335.png,0.0992,1.0,0.7026,0.607516,REJECT
30-11-2021_15-54-43-595520.png,0.1197,1.0,0.7998,0.641587,REJECT
30-11-2021_15-54-43-630226.png,0.9839,1.0,0.0979,0.274312,REJECT
30-11-2021_15-54-43-656733.png,1.0,1.0,0.0001,0.170515,REJECT
30-11-2021_15-54-43-680496.png,1.0,1.0,0.0,0.165603,REJECT
30-11-2021_15-54-43-705674.png,1.0,1.0,0.0,0.121847,REJECT
30-11-2021_15-54-43-732320.png,1.0,1.0,0.0,0.113582,REJECT
30-11-2021_15-54-43-757250.png,1.0,1.0,0.0013,0.123942,REJECT
30-11-2021_15-54-43-778166.png,0.9942,1.0,0.0211,0.155376,REJECT
30-11-2021_15-54-43-798111.png,0.0,0.0001,0.0,3.9e-05,ACCEPT
30-11-2021_15-54-43-832453.png,0.0,0.0,0.0,0.000104,ACCEPT
30-11-2021_15-54-43-873577.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-43-911459.png,0.0,0.0247,0.0,-0.0,ACCEPT
30-11-2021_15-54-43-942862.png,0.0,0.2841,0.0,1e-06,ACCEPT
30-11-2021_15-54-43-986797.png,0.0,0.0,0.0,1e-06,ACCEPT
30-11-2021_15-54-44-029634.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-44-077167.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-44-123970.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-44-171240.png,0.0,0.0007,0.0,-0.0,ACCEPT
30-11-2021_15-54-44-214809.png,0.0,0.3736,0.0,3.3e-05,ACCEPT
30-11-2021_15-54-44-263528.png,0.0006,0.2792,0.0261,0.090664,ACCEPT
30-11-2021_15-54-44-320327.png,0.0025,0.4828,0.0494,0.136452,ACCEPT
30-11-2021_15-54-44-379699.png,0.016,0.6979,0.085,0.192306,ACCEPT
30-11-2021_15-54-44-438056.png,0.081,0.9999,0.4007,0.437817,REJECT
30-11-2021_15-54-44-490842.png,0.1231,1.0,0.5269,0.558072,REJECT
30-11-2021_15-54-44-541311.png,0.3735,1.0,0.8912,0.653646,REJECT
30-11-2021_15-54-44-572942.png,0.9156,1.0,0.4042,0.429141,REJECT
30-11-2021_15-54-44-610084.png,0.9999,1.0,0.0647,0.319938,REJECT
30-11-2021_15-54-44-643332.png,1.0,1.0,0.0,0.119412,REJECT
30-11-2021_15-54-44-671217.png,1.0,1.0,0.0,0.105008,REJECT
30-11-2021_15-54-44-689275.png,1.0,1.0,0.0,0.110688,REJECT
30-11-2021_15-54-44-705724.png,1.0,1.0,0.0,0.111847,REJECT
30-11-2021_15-54-44-720720.png,0.9958,1.0,0.009,0.215111,REJECT
30-11-2021_15-54-44-736676.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-44-754926.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-44-786701.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-44-818587.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-44-849433.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-44-889206.png,0.0,0.0,0.0,8.3e-05,ACCEPT
30-11-2021_15-54-44-927477.png,0.0,0.0,0.0,0.0,ACCEPT
30-11-2021_15-54-44-970762.png,0.0,0.0,0.0,0.0,ACCEPT
30-11-2021_15-54-45-023878.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-45-074668.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-45-119340.png,0.0002,0.0444,0.007,0.015516,ACCEPT
30-11-2021_15-54-45-154724.png,0.0214,0.7837,0.132,0.321026,ACCEPT
30-11-2021_15-54-45-208493.png,0.02,0.9969,0.1926,0.449069,REJECT
30-11-2021_15-54-45-264112.png,0.0934,1.0,0.5383,0.543912,REJECT
30-11-2021_15-54-45-306289.png,0.3212,1.0,0.7081,0.617145,REJECT
30-11-2021_15-54-45-348102.png,0.2038,1.0,0.806,0.644001,REJECT
30-11-2021_15-54-45-390737.png,0.0704,1.0,0.7978,0.644466,REJECT
30-11-2021_15-54-45-420263.png,0.3215,1.0,0.9506,0.667704,REJECT
30-11-2021_15-54-45-448568.png,0.9843,1.0,0.2816,0.439415,REJECT
30-11-2021_15-54-45-477052.png,0.9998,1.0,0.0124,0.191827,REJECT
30-11-2021_15-54-45-503929.png,1.0,1.0,0.0016,0.203149,REJECT
30-11-2021_15-54-45-529558.png,1.0,1.0,0.0,0.130474,REJECT
30-11-2021_15-54-45-554275.png,1.0,1.0,0.0,0.144564,REJECT
30-11-2021_15-54-45-577109.png,1.0,1.0,0.0,0.108658,REJECT
30-11-2021_15-54-45-594865.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-45-610510.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-45-633850.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-45-659006.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-45-691086.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-45-725656.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-45-760490.png,0.0,0.0,0.0,8.4e-05,ACCEPT
30-11-2021_15-54-45-794789.png,0.0,0.0,0.0,7e-06,ACCEPT
30-11-2021_15-54-45-831625.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-45-870045.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-45-906039.png,0.0,0.0004,0.0001,0.000172,ACCEPT
30-11-2021_15-54-45-936909.png,0.0243,0.6765,0.1126,0.243188,ACCEPT
30-11-2021_15-54-45-978051.png,0.1147,0.9487,0.5237,0.547901,REJECT
30-11-2021_15-54-46-013143.png,0.5467,1.0,0.8281,0.643442,REJECT
30-11-2021_15-54-46-044454.png,0.3399,1.0,0.9052,0.660018,REJECT
30-11-2021_15-54-46-075800.png,0.4087,1.0,0.942,0.670078,REJECT
30-11-2021_15-54-46-104832.png,0.5795,1.0,0.9386,0.669875,REJECT
30-11-2021_15-54-46-130125.png,0.4128,1.0,0.9594,0.673295,REJECT
30-11-2021_15-54-46-156133.png,0.9695,1.0,0.4115,0.544623,REJECT
30-11-2021_15-54-46-179560.png,0.9803,1.0,0.3685,0.512669,REJECT
30-11-2021_15-54-46-201847.png,0.9995,1.0,0.024,0.33406,REJECT
30-11-2021_15-54-46-222789.png,1.0,1.0,0.0,0.138309,REJECT
30-11-2021_15-54-46-249870.png,1.0,1.0,0.0,0.103975,REJECT
30-11-2021_15-54-46-275844.png,1.0,1.0,0.0,0.113555,REJECT
30-11-2021_15-54-46-300983.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-46-317031.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-46-336952.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-46-366965.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-46-404574.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-46-441700.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-46-472646.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-46-500355.png,0.0,0.0,0.0,0.000147,ACCEPT
30-11-2021_15-54-46-552095.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-46-608304.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-46-666890.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-46-710991.png,0.0004,0.4134,0.0622,0.156672,ACCEPT
30-11-2021_15-54-46-756559.png,0.1725,0.9635,0.4309,0.492301,REJECT
30-11-2021_15-54-46-809970.png,0.6207,0.9994,0.8784,0.655156,REJECT
30-11-2021_15-54-46-848060.png,0.6336,1.0,0.9787,0.674435,REJECT
30-11-2021_15-54-46-887524.png,0.7191,1.0,0.9211,0.664587,REJECT
30-11-2021_15-54-46-921843.png,0.7265,1.0,0.8265,0.653358,REJECT
30-11-2021_15-54-46-955470.png,0.9132,1.0,0.6575,0.627278,REJECT
30-11-2021_15-54-46-988884.png,0.9382,1.0,0.5892,0.603202,REJECT
30-11-2021_15-54-47-022130.png,0.7241,1.0,0.9572,0.671003,REJECT
30-11-2021_15-54-47-052191.png,0.9951,1.0,0.2974,0.449808,REJECT
30-11-2021_15-54-47-084649.png,0.9986,1.0,0.0172,0.324137,REJECT
30-11-2021_15-54-47-113680.png,1.0,1.0,0.0044,0.170602,REJECT
30-11-2021_15-54-47-144084.png,0.9938,1.0,0.026,0.195353,REJECT
30-11-2021_15-54-47-170224.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-47-188838.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-47-214087.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-47-246083.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-47-290089.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-47-330176.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-47-351529.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-47-380677.png,0.0,0.0,0.0,0.000236,ACCEPT
30-11-2021_15-54-47-415249.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-47-447808.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-47-481978.png,0.0,0.0106,0.0,0.0,ACCEPT
30-11-2021_15-54-47-518380.png,0.0315,0.1692,0.0541,0.065323,ACCEPT
30-11-2021_15-54-47-553588.png,0.3627,0.8887,0.5435,0.490006,REJECT
30-11-2021_15-54-47-599035.png,0.4401,0.8774,0.6482,0.519177,REJECT
30-11-2021_15-54-47-645443.png,0.37,0.9558,0.7531,0.597153,REJECT
30-11-2021_15-54-47-682952.png,0.2089,1.0,0.8668,0.654987,REJECT
30-11-2021_15-54-47-713661.png,0.1235,1.0,0.8992,0.655794,REJECT
30-11-2021_15-54-47-739515.png,0.6897,1.0,0.9315,0.66542,REJECT
30-11-2021_15-54-47-764254.png,0.7698,1.0,0.9279,0.664725,REJECT
30-11-2021_15-54-47-787453.png,0.8592,1.0,0.9811,0.669317,REJECT
30-11-2021_15-54-47-808446.png,0.9265,1.0,0.5341,0.585639,REJECT
30-11-2021_15-54-47-830176.png,0.9987,1.0,0.0361,0.389245,REJECT
30-11-2021_15-54-47-850475.png,0.9993,1.0,0.0089,0.177516,REJECT
30-11-2021_15-54-47-876442.png,0.9924,1.0,0.0359,0.318324,REJECT
30-11-2021_15-54-47-896669.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-47-911677.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-47-938136.png,0.0,0.0,0.0,1e-06,ACCEPT
30-11-2021_15-54-47-971988.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-48-004293.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-48-046778.png,0.0,0.0,0.0,0.0,ACCEPT
30-11-2021_15-54-48-075602.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-48-114939.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-48-159243.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-48-197643.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-48-227488.png,0.0,0.1045,0.0002,0.00109,ACCEPT
30-11-2021_15-54-48-256354.png,0.0166,0.4614,0.0243,0.032948,ACCEPT
30-11-2021_15-54-48-290547.png,0.4425,0.7621,0.2986,0.35347,REJECT
30-11-2021_15-54-48-327168.png,0.0584,0.3194,0.0929,0.109321,ACCEPT
30-11-2021_15-54-48-368604.png,0.0336,0.5387,0.1382,0.195335,ACCEPT
30-11-2021_15-54-48-410379.png,0.0174,0.9017,0.2568,0.391039,REJECT
30-11-2021_15-54-48-453581.png,0.0254,1.0,0.6171,0.619583,REJECT
30-11-2021_15-54-48-478799.png,0.2297,1.0,0.9241,0.664749,REJECT
30-11-2021_15-54-48-503512.png,0.1281,1.0,0.9688,0.669074,REJECT
30-11-2021_15-54-48-527074.png,0.2019,1.0,0.9778,0.673526,REJECT
30-11-2021_15-54-48-549893.png,0.1802,1.0,0.951,0.668815,REJECT
30-11-2021_15-54-48-572767.png,0.7038,1.0,0.6368,0.588947,REJECT
30-11-2021_15-54-48-589020.png,1.0,1.0,0.0506,0.456732,REJECT
30-11-2021_15-54-48-603849.png,0.9999,1.0,0.0186,0.349561,REJECT
30-11-2021_15-54-48-614264.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-48-632114.png,0.0,0.0,0.0,0.0,ACCEPT
30-11-2021_15-54-48-656837.png,0.0,0.0,0.0,0.0,ACCEPT
30-11-2021_15-54-48-698130.png,0.0,0.0,0.0,0.0,ACCEPT
30-11-2021_15-54-48-729667.png,0.0,0.0,0.0,0.0,ACCEPT
30-11-2021_15-54-48-753864.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-48-779232.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-48-817466.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-48-854661.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-48-890416.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-48-922302.png,0.0,0.0811,0.0006,0.002587,ACCEPT
30-11-2021_15-54-48-952242.png,0.0,0.1521,0.0001,0.001346,ACCEPT
30-11-2021_15-54-48-980138.png,0.0,0.0385,0.0004,0.002595,ACCEPT
30-11-2021_15-54-49-011660.png,0.0,0.0025,0.0002,0.000526,ACCEPT
30-11-2021_15-54-49-041845.png,0.0,0.102,0.007,0.025968,ACCEPT
30-11-2021_15-54-49-072474.png,0.0014,0.4731,0.0193,0.121767,ACCEPT
30-11-2021_15-54-49-112407.png,0.0092,1.0,0.2164,0.532574,REJECT
30-11-2021_15-54-49-142185.png,0.0273,1.0,0.6485,0.622487,REJECT
30-11-2021_15-54-49-168615.png,0.03,1.0,0.7247,0.632993,REJECT
30-11-2021_15-54-49-193607.png,0.2177,1.0,0.9813,0.674202,REJECT
30-11-2021_15-54-49-215840.png,0.6941,1.0,0.6757,0.596822,REJECT
30-11-2021_15-54-49-239371.png,0.9713,1.0,0.2766,0.435588,REJECT
30-11-2021_15-54-49-256023.png,0.9875,1.0,0.0467,0.375806,REJECT
30-11-2021_15-54-49-267134.png,0.9994,1.0,0.0155,0.435616,REJECT
30-11-2021_15-54-49-277229.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-49-298359.png,0.0,0.0,0.0,1e-06,ACCEPT
30-11-2021_15-54-49-325834.png,0.0,0.0,0.0,5e-06,ACCEPT
30-11-2021_15-54-49-360340.png,0.0,0.0,0.0,2e-06,ACCEPT
30-11-2021_15-54-49-392869.png,0.0,0.0,0.0,0.0,ACCEPT
30-11-2021_15-54-49-429380.png,0.0,0.0,0.0,0.0,ACCEPT
30-11-2021_15-54-49-469673.png,0.0,0.0,0.0,0.0,ACCEPT
30-11-2021_15-54-49-509464.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-49-548219.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-49-588495.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-49-624295.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-49-656436.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-49-681914.png,0.0,0.0,0.0,-0.0,ACCEPT
30-11-2021_15-54-49-711095.png,0.0,0.0,0.0,5.3e-05,ACCEPT
30-11-2021_15-54-49-742900.png,0.0001,0.0343,0.0004,0.00643,ACCEPT
30-11-2021_15-54-49-771422.png,0.0063,0.8456,0.2042,0.395619,REJECT
30-11-2021_15-54-49-808997.png,0.0234,0.9939,0.1696,0.463313,REJECT
30-11-2021_15-54-49-849003.png,0.0168,1.0,0.5906,0.616717,REJECT
30-11-2021_15-54-49-876024.png,0.1053,1.0,0.7574,0.638644,REJECT
30-11-2021_15-54-49-900839.png,0.3086,1.0,0.9793,0.673553,REJECT
30-11-2021_15-54-49-923240.png,0.7338,1.0,0.9109,0.659902,REJECT
30-11-2021_15-54-49-941810.png,0.9092,1.0,0.5764,0.590892,REJECT
30-11-2021_15-54-49-959542.png,0.9756,1.0,0.1462,0.380332,REJECT
30-11-2021_15-54-49-976216.png,0.9999,1.0,0.1891,0.353925,REJECT
30-11-2021_15-54-51-507416.png,0.0,0.0,0.0,0.000671,ACCEPT
30-11-2021_15-54-51-515612.png,0.0,0.0,0.0,0.001256,ACCEPT
30-11-2021_15-54-51-522628.png,0.0,0.0,0.0,0.001903,ACCEPT
30-11-2021_15-54-51-528173.png,0.0681,0.0376,0.0122,0.032361,ACCEPT
30-11-2021_15-54-51-547176.png,0.5578,0.0666,0.0268,0.079425,REJECT
30-11-2021_15-54-51-575808.png,0.8946,0.0249,0.015,0.078964,REJECT
30-11-2021_15-54-51-619187.png,0.5117,0.0262,0.0344,0.079916,REJECT
30-11-2021_15-54-51-648923.png,0.1152,0.1173,0.0412,0.085749,ACCEPT
30-11-2021_15-54-51-675215.png,0.4756,0.2288,0.0559,0.102201,REJECT
30-11-2021_15-54-51-712031.png,0.9978,0.2197,0.0135,0.095703,REJECT
30-11-2021_15-54-51-757249.png,0.9481,0.1819,0.0935,0.180554,REJECT
30-11-2021_15-54-51-796876.png,0.4721,0.0015,0.0311,0.079635,REJECT
30-11-2021_15-54-51-821623.png,0.0,0.0008,0.0,0.011388,ACCEPT
30-11-2021_15-54-51-829836.png,0.0,0.0,0.0,0.010175,ACCEPT
30-11-2021_15-54-51-843945.png,0.0,0.0,0.0,0.009575,ACCEPT
30-11-2021_15-54-51-860223.png,0.0,0.0,0.0,0.022966,ACCEPT
30-11-2021_15-54-51-874318.png,0.0,0.0,0.0,0.116961,ACCEPT
30-11-2021_15-54-51-888075.png,0.2205,0.3202,0.0948,0.232204,ACCEPT
30-11-2021_15-54-51-914801.png,0.2438,0.381,0.1213,0.240041,ACCEPT
30-11-2021_15-54-51-945990.png,0.1859,0.3563,0.0969,0.220706,ACCEPT
30-11-2021_15-54-51-976537.png,0.273,0.5021,0.1516,0.313177,REJECT
30-11-2021_15-54-52-007587.png,0.2864,0.4728,0.1342,0.273646,ACCEPT
30-11-2021_15-54-52-036138.png,0.0125,0.1614,0.0202,0.218961,ACCEPT
30-11-2021_15-54-52-062432.png,0.0,0.0,0.0038,0.404663,ACCEPT
30-11-2021_15-54-52-085473.png,0.0,0.0,0.0,0.000405,ACCEPT
30-11-2021_15-54-52-097895.png,0.0052,0.0086,0.0031,0.007283,ACCEPT
30-11-2021_15-54-52-113652.png,0.1852,0.2119,0.0388,0.067224,ACCEPT
30-11-2021_15-54-52-153501.png,0.3842,0.2773,0.0583,0.108391,ACCEPT
30-11-2021_15-54-52-206309.png,0.8884,0.3803,0.0643,0.156226,REJECT
30-11-2021_15-54-52-262389.png,0.8554,0.4158,0.0753,0.161937,REJECT
30-11-2021_15-54-52-307082.png,0.665,0.2189,0.0365,0.086541,REJECT
30-11-2021_15-54-52-354134.png,0.5194,0.1338,0.0538,0.114656,REJECT
30-11-2021_15-54-52-391303.png,0.9831,0.0643,0.0078,0.040167,REJECT
30-11-2021_15-54-52-439286.png,0.8794,0.0222,0.0072,0.05211,REJECT
30-11-2021_15-54-52-488038.png,0.2522,0.0,0.0508,0.115412,ACCEPT
30-11-2021_15-54-52-526159.png,0.0094,0.0,0.0026,0.017754,ACCEPT
30-11-2021_15-54-52-537652.png,0.0,0.0,0.0,0.010898,ACCEPT
30-11-2021_15-54-52-548399.png,0.0,0.0,0.0,0.013605,ACCEPT
30-11-2021_15-54-52-563166.png,0.0,0.0,0.0,0.012099,ACCEPT
30-11-2021_15-54-52-581237.png,0.0,0.0,0.0,0.022095,ACCEPT
30-11-2021_15-54-52-601613.png,0.0,0.0,0.0,0.102147,ACCEPT
30-11-2021_15-54-52-624984.png,0.012,0.0638,0.0189,0.127496,ACCEPT
30-11-2021_15-54-52-653738.png,0.0204,0.0927,0.0181,0.112775,ACCEPT
30-11-2021_15-54-52-688135.png,0.0,0.0,0.0,0.163263,ACCEPT
30-11-2021_15-54-52-718682.png,0.0,0.0088,0.0,0.232217,ACCEPT
30-11-2021_15-54-52-745268.png,0.0274,0.0286,0.0153,0.167399,ACCEPT
30-11-2021_15-54-52-770562.png,0.0969,0.0281,0.0468,0.198681,ACCEPT
30-11-2021_15-54-52-804161.png,0.2477,0.0636,0.1553,0.342858,REJECT
30-11-2021_15-54-52-848806.png,0.0014,0.0025,0.0023,0.004298,ACCEPT
30-11-2021_15-54-52-864524.png,0.02,0.0246,0.0165,0.026327,ACCEPT
30-11-2021_15-54-52-880557.png,0.005,0.0052,0.0016,0.006131,ACCEPT
30-11-2021_15-54-52-887745.png,0.0078,0.0091,0.0031,0.008085,ACCEPT
30-11-2021_15-54-52-897559.png,0.0,0.0003,0.0001,0.004961,ACCEPT
30-11-2021_15-54-52-903973.png,0.0013,0.0025,0.0013,0.009774,ACCEPT
30-11-2021_15-54-52-913269.png,0.0275,0.0366,0.0152,0.033433,ACCEPT
30-11-2021_15-54-52-928869.png,0.0678,0.0884,0.0242,0.047981,ACCEPT
30-11-2021_15-54-52-946473.png,0.0764,0.0131,0.0139,0.033599,ACCEPT
30-11-2021_15-54-52-965140.png,0.0938,0.0,0.011,0.035118,ACCEPT
30-11-2021_15-54-52-979704.png,0.077,0.0,0.0111,0.035718,ACCEPT
30-11-2021_15-54-52-995406.png,0.0056,0.0,0.0014,0.013314,ACCEPT
30-11-2021_15-54-53-004362.png,0.0,0.0,0.0,0.014532,ACCEPT
30-11-2021_15-54-53-012990.png,0.0,0.0,0.0,0.017063,ACCEPT
30-11-2021_15-54-53-019343.png,0.0,0.0,0.0,0.014471,ACCEPT
30-11-2021_15-54-53-028280.png,0.0,0.0,0.0,0.028563,ACCEPT
30-11-2021_15-54-53-041434.png,0.0,0.0,0.0,0.08607,ACCEPT
30-11-2021_15-54-53-058741.png,0.0064,0.0297,0.0104,0.066372,ACCEPT
30-11-2021_15-54-53-074434.png,0.0153,0.0464,0.0172,0.067704,ACCEPT
30-11-2021_15-54-53-091631.png,0.2366,0.3348,0.0432,0.151912,ACCEPT
30-11-2021_15-54-53-119736.png,0.4644,0.5362,0.0554,0.168193,REJECT
30-11-2021_15-54-53-155262.png,0.8292,0.6247,0.1085,0.219476,REJECT
30-11-2021_15-54-53-200726.png,0.9222,0.7995,0.1055,0.19415,REJECT
30-11-2021_15-54-53-252822.png,0.9188,0.8807,0.06,0.131764,REJECT
30-11-2021_15-54-53-303198.png,0.0,0.0,0.0,0.001413,ACCEPT
30-11-2021_15-54-53-314940.png,0.0,0.0,0.0,0.002442,ACCEPT
30-11-2021_15-54-53-325165.png,0.0,0.0,0.0,0.005026,ACCEPT
30-11-2021_15-54-53-335580.png,0.0,0.0,0.0,0.006523,ACCEPT
30-11-2021_15-54-53-345848.png,0.0,0.0,0.0,0.007245,ACCEPT
30-11-2021_15-54-53-356079.png,0.0,0.0,0.0,0.00943,ACCEPT
30-11-2021_15-54-53-367015.png,0.1404,0.0002,0.007,0.031066,ACCEPT
